YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201604,105095,630034,2,.55,"W","ROOSEVELT",34.6795,-84.4896,3440770,8429376
201604,105096,630039,1,2.64,"WSW","ATLANTA",33.7516,-84.4403,3345096,8426418
201604,105096,630042,1,2.4,"ENE","BOLTON",33.83,-84.43,3349800,8425800
201604,105096,630049,1,.78,"NW","SUGAR VLY",34.5574,-85.0305,3433444,851830
201604,105096,630053,1,2.48,"ENE","BEXTON",33.2879,-84.7127,3317274,8442762
201604,105120,630006,1,.47,"W","GARRISON",47.65,-101.43,4739000,10125800
201604,105120,630007,1,.69,"S","COLEHARBOR",47.54,-101.22,4732400,10113200
201604,105120,630008,1,.83,"NW","WASHBURN",47.29,-101.03,4717400,1011800
201604,105144,630123,1,2.07,"S","POMONA",38.59,-95.45,3835400,9527000
201604,105144,630123,2,1.98,"SSW","POMONA",38.5922,-95.459,3835532,9527540
201604,105144,630123,3,2.75,"S","POMONA",38.5807,-95.4576,3834842,9527456
201604,105144,630123,4,2.62,"S","POMONA",38.5821,-95.4479,3834926,9526874
201604,105144,630124,1,.69,"S","DENISON",39.39,-95.63,3923400,9537800
201604,105144,630125,1,1.48,"SSE","STULL",38.95,-95.44,3857000,9526400
201604,105155,630167,1,0,"N","PERRYSBURG",41.57,-83.63,4134200,8337800
201604,105155,630168,1,0,"N","BRUNSWICK",41.23,-81.83,4113800,8149800
201604,105158,630196,1,0,"N","BOWIE",33.57,-97.85,3334200,9751000
201604,105158,630197,1,3.24,"W","FRUITLAND",33.5014,-97.8563,3330084,9751378
201604,105158,630204,1,2.58,"N","BELCHERVILLE",33.8374,-97.8304,3350244,9749824
201604,105158,630204,2,2.62,"N","BELCHERVILLE",33.8373,-97.8217,3350238,9749302
201604,105158,630205,1,.69,"S","BOWIE",33.56,-97.85,3333600,9751000
201604,105158,630207,1,0,"N","FORESTBURG",33.53,-97.57,3331800,9734200
201603,104274,624480,1,0,"N","MOUNTAIN PINE",34.57,-93.17,3434200,9310200
201603,104274,624483,1,.69,"N","CONWAY",35.09,-92.45,355400,9227000
201603,104274,624488,1,.89,"SW","MAUMELLE",34.86,-92.41,3451600,9224600
201603,104274,624489,1,.57,"W","(ORK)NO LITTLE ROCK ARPT",34.83,-92.26,3449800,9215600
201603,104274,624490,1,1.16,"NW","GIBSON",34.8922,-92.2442,3453532,9214652
201603,104274,624491,1,.89,"SW","(ORK)NO LITTLE ROCK ARPT",34.82,-92.26,3449200,9215600
201603,104274,624492,1,.89,"NE","SHERWOOD",34.83,-92.21,3449800,9212600
201603,104274,624493,1,1.32,"ESE","SEARCY",35.24,-91.73,3514400,9143800
201603,104274,624494,1,1.7,"W","JACKSONVILLE",34.87,-92.13,3452200,927800
201603,104274,624813,1,.69,"N","HAMPTON",33.54,-92.47,3332400,9228200
201603,104274,624815,1,.89,"NW","FARGO",34.96,-91.18,3457600,9110800
201603,104274,624816,1,.9,"NE","GOULD",33.99,-91.56,3359400,9133600
201603,104274,624817,1,.58,"E","MC GEHEE",33.63,-91.39,3337800,9123400
201603,104274,624944,1,1.84,"SE","SENSATION",34.8529,-94.2451,3451174,9414706
201603,104274,624944,2,1.72,"NNW","WINFIELD",34.9041,-94.1877,3454246,9411262
201603,104274,624952,1,1.36,"NNE","JOPLIN",34.567,-93.438,3434020,9326280
201603,104274,624952,2,3,"NNE","JOPLIN",34.5913,-93.4339,3435478,9326034
201603,104274,624954,1,1.82,"NW","HALLEY",33.5505,-91.3498,3333030,9120988
201603,104274,624954,2,2.32,"SSE","TRIPPE JUNCTION",33.5702,-91.3113,3334212,9118678
201603,104274,625150,1,3.42,"NNE","DOLTON",34.145,-91.7451,348700,9144706
201603,104274,625150,2,3.01,"SW","SWAN LAKE",34.1521,-91.7405,349126,9144430
201603,104274,625170,1,1.86,"ENE","ONE HORSE STORE",34.2329,-91.4714,3413974,9128284
201603,104274,625170,2,3.13,"ENE","ONE HORSE STORE",34.245,-91.4543,3414700,9127258
201603,104274,625182,1,.9,"WSW","STINKING BAY",34.4136,-91.2137,3424816,9112822
201603,104274,625182,2,.68,"NNW","STINKING BAY",34.4293,-91.204,3425758,9112240
201603,104274,625212,1,.62,"NW","WYE",34.9355,-92.6487,3456130,9238922
201603,104274,625212,2,.62,"N","WYE",34.9389,-92.6418,3456334,9238508
201603,104274,625213,1,1.16,"ESE","WYE",34.9445,-92.6206,3456670,9237236
201603,104274,625213,2,.77,"S","WYE",34.9389,-92.6418,3456334,9238508
201603,104284,624433,1,2.3,"NE","HARBISON CANYON",32.839,-116.7974,3250340,11647844
201603,104284,624433,2,1.45,"N","ALPINE",32.8508,-116.7538,3251048,11645228
201603,104284,627010,1,.28,"NNW","EAST IRVINE",33.6834,-117.7726,3341004,11746356
201603,104284,627011,1,1.55,"SSW","GALIVAN",33.5593,-117.6604,3333558,11739624
201603,104286,624453,1,1.82,"ENE","BEE BRANCH",35.46,-92.37,3527600,9222200
201603,104286,624454,1,.56,"E","QUITMAN",35.38,-92.21,3522800,9212600
201603,104286,624458,1,.28,"SSW","LEITNER",34.2465,-92.0723,3414790,924338
201603,104286,624458,2,1.31,"NNE","WATSON CHAPEL",34.1982,-92.0637,3411892,923822
201603,104286,624458,3,1.99,"SSE","BREWSTER",34.175,-92.0028,3410500,92168
201603,104286,624458,4,2.82,"SSW","WILKINS",34.2122,-91.9688,3412732,9158128
201603,104286,624458,5,1.25,"SSW","WILKINS",34.2344,-91.9611,3414064,9157666
201603,104287,624456,1,1.16,"NW","AVON",40.6828,-90.4443,4040968,9026658
201603,104287,624456,2,2.12,"NNE","AVON",40.699,-90.4165,4041940,9024990
201603,104287,624457,1,2.44,"NNW","TRIVOLI",40.7135,-89.9146,4042810,8954876
201603,104287,624457,2,.68,"NNW","KRAMM",40.7594,-89.7838,4045564,8947028
201603,104287,624459,1,1.61,"NNE","KNAPP",39.7404,-89.8153,3944424,8948918
201603,104287,624459,2,.58,"SE","RIDDLE HILL",39.7738,-89.7627,3946428,8945762
201603,104287,624460,1,1.31,"ENE","POTTSTOWN",40.7304,-89.6491,4043824,8938946
201603,104287,624460,2,.83,"SE","KELLER",40.7602,-89.5908,4045612,8935448
201603,104287,624461,1,0,"E","WINCHESTER",39.63,-90.47,3937800,9028200
201603,104287,624462,1,2,"N","ALSEY",39.579,-90.43,3934740,9025800
201603,104287,624463,1,3.19,"SSW","JACKSONVILLE",39.69,-90.26,3941400,9015600
201603,104287,624464,1,0,"N","JACKSONVILLE",39.73,-90.23,3943800,9013800
201603,104287,624465,1,0,"W","ALEXANDER",39.72,-90.03,3943200,901800
201603,104287,624466,1,0,"NE","NEW BERLIN",39.72,-89.92,3943200,8955200
201603,104287,624467,1,1.73,"WSW","SALISBURY",39.87,-89.83,3952200,8949800
201603,104287,624468,1,1,"W","KICKAPOO",40.78,-89.7691,4046800,8946146
201603,104287,624469,1,4,"SW","ALTA",40.7791,-89.6841,4046746,8941046
201603,104287,624470,1,0,"E","GLASFORD",40.57,-89.82,4034200,8949200
201603,104287,624471,1,1.25,"ESE","SHERWOOD FOREST",40.74,-89.61,4044400,8936600
201603,104287,624472,1,5,"NW","PEORIA",40.7512,-89.6675,4045072,8940050
201603,104287,624473,1,0,"E","EAST PEORIA",40.67,-89.57,4040200,8934200
201603,104287,624474,1,0,"N","BEASON",40.15,-89.2,409000,8912000
201603,104287,624475,1,0,"W","CLINTON",40.15,-88.95,409000,8857000
201603,104287,624476,1,1,"E","HEYWORTH",40.32,-88.961,4019200,8857660
201603,104287,624477,1,0,"NW","SECOR",40.73,-89.13,4043800,897800
201603,104287,624478,1,0,"NW","WESTVILLE",40.03,-87.63,401800,8737800
201603,104287,624479,1,0,"S","DANVILLE",40.13,-87.62,407800,8737200
201603,104287,624481,1,0,"N","LONG SHR PARK",40.75,-89.57,4045000,8934200
201603,104287,624482,1,0,"N","HALLVILLE",40.15,-89.08,409000,894800
201603,104287,624484,1,0,"N","HANNA CITY",40.68,-89.8,4040800,8948000
